# OpenSignals Text File Format
# {"98:D3:51:FD:8E:66":{"sensor":["RAW","RESPBIT"],"device name":"98:D3:51:FD:8E:66","column":["nSeq","I1","I2","O1","O2","A1","A3"],"sync interval":2,"time":"00:43:00","comments":"","device connection":"BTH98:D3:51:FD:8E:66","channels":[1,3],"date":"2021-09-19","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A3"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
0	0	0	0	0	288	424
1	0	0	0	0	296	421
2	0	0	0	0	317	417
3	0	0	0	0	355	413
4	0	0	0	0	411	409
5	0	0	0	0	481	407
6	0	0	0	0	566	406
7	0	0	0	0	659	405
8	0	0	0	0	755	407
9	0	0	0	0	847	412
10	0	0	0	0	928	416
11	0	0	0	0	940	422
12	0	0	0	0	940	430
13	0	0	0	0	940	437
14	0	0	0	0	940	442
15	0	0	0	0	940	446
0	0	0	0	0	940	450
1	0	0	0	0	940	454
2	0	0	0	0	940	458
3	0	0	0	0	940	462
4	0	0	0	0	940	468
5	0	0	0	0	935	473
6	0	0	0	0	861	480
7	0	0	0	0	787	485
8	0	0	0	0	711	490
9	0	0	0	0	639	495
10	0	0	0	0	571	499
11	0	0	0	0	510	501
12	0	0	0	0	457	503
13	0	0	0	0	415	504
14	0	0	0	0	382	506
15	0	0	0	0	361	507
0	0	0	0	0	350	509
1	0	0	0	0	345	511
2	0	0	0	0	347	514
3	0	0	0	0	355	516
4	0	0	0	0	366	519
5	0	0	0	0	375	520
6	0	0	0	0	384	521
7	0	0	0	0	394	522
8	0	0	0	0	401	522
9	0	0	0	0	404	523
10	0	0	0	0	406	524
11	0	0	0	0	404	526
12	0	0	0	0	400	531
13	0	0	0	0	395	535
14	0	0	0	0	385	541
15	0	0	0	0	375	545
0	0	0	0	0	365	550
1	0	0	0	0	352	552
2	0	0	0	0	341	554
3	0	0	0	0	330	555
4	0	0	0	0	318	556
5	0	0	0	0	305	557
6	0	0	0	0	294	559
7	0	0	0	0	283	562
8	0	0	0	0	273	565
9	0	0	0	0	268	570
10	0	0	0	0	268	575
11	0	0	0	0	276	581
12	0	0	0	0	294	585
13	0	0	0	0	328	591
14	0	0	0	0	378	595
15	0	0	0	0	446	599
0	0	0	0	0	528	601
1	0	0	0	0	618	603
2	0	0	0	0	711	604
3	0	0	0	0	802	604
4	0	0	0	0	883	604
5	0	0	0	0	940	604
6	0	0	0	0	940	601
7	0	0	0	0	940	600
8	0	0	0	0	940	599
9	0	0	0	0	940	598
10	0	0	0	0	940	596
11	0	0	0	0	940	594
12	0	0	0	0	940	593
13	0	0	0	0	889	591
14	0	0	0	0	825	590
15	0	0	0	0	756	588
0	0	0	0	0	686	587
1	0	0	0	0	613	585
2	0	0	0	0	544	584
3	0	0	0	0	482	583
4	0	0	0	0	425	581
5	0	0	0	0	376	580
6	0	0	0	0	336	580
7	0	0	0	0	307	580
8	0	0	0	0	288	580
9	0	0	0	0	276	581
10	0	0	0	0	273	581
11	0	0	0	0	277	582
12	0	0	0	0	286	584
13	0	0	0	0	295	585
14	0	0	0	0	307	588
15	0	0	0	0	321	591
0	0	0	0	0	336	594
1	0	0	0	0	348	597
2	0	0	0	0	360	600
3	0	0	0	0	368	602
4	0	0	0	0	374	603
5	0	0	0	0	375	604
6	0	0	0	0	374	606
7	0	0	0	0	368	607
8	0	0	0	0	361	609
9	0	0	0	0	352	612
10	0	0	0	0	343	615
11	0	0	0	0	332	616
12	0	0	0	0	319	618
13	0	0	0	0	306	620
14	0	0	0	0	295	621
15	0	0	0	0	284	624
0	0	0	0	0	275	626
1	0	0	0	0	267	629
2	0	0	0	0	262	633
3	0	0	0	0	259	636
4	0	0	0	0	260	639
5	0	0	0	0	270	642
6	0	0	0	0	291	645
7	0	0	0	0	324	647
8	0	0	0	0	375	652
9	0	0	0	0	440	655
10	0	0	0	0	520	660
11	0	0	0	0	611	664
12	0	0	0	0	707	669
13	0	0	0	0	799	673
14	0	0	0	0	884	676
15	0	0	0	0	940	679
0	0	0	0	0	940	682
1	0	0	0	0	940	684
2	0	0	0	0	940	685
