# OpenSignals Text File Format
# {"98:D3:51:FD:8E:66":{"sensor":["RAW","RESPBIT"],"device name":"98:D3:51:FD:8E:66","column":["nSeq","I1","I2","O1","O2","A1","A3"],"sync interval":2,"time":"00:43:41","comments":"","device connection":"BTH98:D3:51:FD:8E:66","channels":[1,3],"date":"2021-09-19","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A3"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
0	0	0	0	0	527	600
1	0	0	0	0	507	602
2	0	0	0	0	487	604
3	0	0	0	0	469	607
4	0	0	0	0	452	608
5	0	0	0	0	438	610
6	0	0	0	0	427	611
7	0	0	0	0	419	612
8	0	0	0	0	413	613
9	0	0	0	0	410	612
10	0	0	0	0	412	614
11	0	0	0	0	415	614
12	0	0	0	0	420	614
13	0	0	0	0	427	615
14	0	0	0	0	435	615
15	0	0	0	0	444	616
0	0	0	0	0	450	617
1	0	0	0	0	456	617
2	0	0	0	0	462	618
3	0	0	0	0	465	618
4	0	0	0	0	467	618
5	0	0	0	0	468	617
6	0	0	0	0	466	616
7	0	0	0	0	461	616
8	0	0	0	0	458	616
9	0	0	0	0	454	615
10	0	0	0	0	449	615
11	0	0	0	0	444	615
12	0	0	0	0	440	615
13	0	0	0	0	438	615
14	0	0	0	0	438	614
15	0	0	0	0	438	613
0	0	0	0	0	441	613
1	0	0	0	0	444	613
2	0	0	0	0	445	613
3	0	0	0	0	443	614
4	0	0	0	0	440	615
5	0	0	0	0	437	615
6	0	0	0	0	435	614
7	0	0	0	0	433	615
8	0	0	0	0	431	615
9	0	0	0	0	431	616
10	0	0	0	0	431	617
11	0	0	0	0	431	619
12	0	0	0	0	434	621
13	0	0	0	0	439	623
14	0	0	0	0	445	624
15	0	0	0	0	454	625
0	0	0	0	0	466	627
1	0	0	0	0	482	627
2	0	0	0	0	501	629
3	0	0	0	0	524	630
4	0	0	0	0	551	632
5	0	0	0	0	576	634
6	0	0	0	0	603	635
7	0	0	0	0	625	637
8	0	0	0	0	646	639
9	0	0	0	0	662	640
10	0	0	0	0	671	641
11	0	0	0	0	675	642
12	0	0	0	0	672	642
13	0	0	0	0	664	641
14	0	0	0	0	650	640
15	0	0	0	0	632	639
0	0	0	0	0	613	639
1	0	0	0	0	592	639
2	0	0	0	0	570	638
3	0	0	0	0	548	638
4	0	0	0	0	528	639
5	0	0	0	0	510	639
