# OpenSignals Text File Format
# {"98:D3:51:FD:8E:66":{"sensor":["RAW","RESPBIT"],"device name":"98:D3:51:FD:8E:66","column":["nSeq","I1","I2","O1","O2","A1","A3"],"sync interval":2,"time":"00:34:30","comments":"","device connection":"BTH98:D3:51:FD:8E:66","channels":[1,3],"date":"2021-09-19","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A3"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
0	0	0	0	0	453	371
1	0	0	0	0	454	371
2	0	0	0	0	456	371
3	0	0	0	0	462	371
4	0	0	0	0	468	371
5	0	0	0	0	477	371
6	0	0	0	0	487	372
7	0	0	0	0	496	372
8	0	0	0	0	505	373
9	0	0	0	0	513	374
10	0	0	0	0	519	375
11	0	0	0	0	524	376
12	0	0	0	0	527	377
13	0	0	0	0	528	378
14	0	0	0	0	528	380
15	0	0	0	0	526	382
0	0	0	0	0	519	383
1	0	0	0	0	513	385
2	0	0	0	0	507	387
3	0	0	0	0	502	390
4	0	0	0	0	497	391
5	0	0	0	0	494	394
6	0	0	0	0	490	396
7	0	0	0	0	488	398
8	0	0	0	0	486	400
9	0	0	0	0	486	403
10	0	0	0	0	485	405
11	0	0	0	0	485	408
12	0	0	0	0	487	409
13	0	0	0	0	487	410
14	0	0	0	0	489	411
15	0	0	0	0	491	413
0	0	0	0	0	494	415
1	0	0	0	0	496	416
2	0	0	0	0	498	417
3	0	0	0	0	499	417
4	0	0	0	0	501	415
5	0	0	0	0	503	415
6	0	0	0	0	503	414
7	0	0	0	0	504	414
8	0	0	0	0	505	415
9	0	0	0	0	505	417
10	0	0	0	0	505	419
11	0	0	0	0	506	422
12	0	0	0	0	506	426
13	0	0	0	0	506	429
14	0	0	0	0	505	433
15	0	0	0	0	504	436
0	0	0	0	0	503	440
1	0	0	0	0	503	443
2	0	0	0	0	506	447
3	0	0	0	0	512	450
4	0	0	0	0	523	453
5	0	0	0	0	537	456
6	0	0	0	0	553	459
7	0	0	0	0	571	462
8	0	0	0	0	587	465
9	0	0	0	0	600	468
10	0	0	0	0	608	470
11	0	0	0	0	611	472
12	0	0	0	0	607	474
13	0	0	0	0	597	476
14	0	0	0	0	585	478
15	0	0	0	0	570	479
0	0	0	0	0	552	481
1	0	0	0	0	533	482
2	0	0	0	0	516	483
3	0	0	0	0	499	483
4	0	0	0	0	484	483
5	0	0	0	0	471	483
6	0	0	0	0	462	482
7	0	0	0	0	455	480
8	0	0	0	0	452	479
9	0	0	0	0	450	476
10	0	0	0	0	452	474
11	0	0	0	0	457	472
12	0	0	0	0	464	469
13	0	0	0	0	473	467
14	0	0	0	0	483	464
15	0	0	0	0	494	461
0	0	0	0	0	504	458
1	0	0	0	0	512	455
2	0	0	0	0	519	452
3	0	0	0	0	526	449
4	0	0	0	0	530	446
5	0	0	0	0	530	443
6	0	0	0	0	529	440
7	0	0	0	0	527	437
8	0	0	0	0	524	433
9	0	0	0	0	518	431
10	0	0	0	0	513	427
11	0	0	0	0	508	424
12	0	0	0	0	502	422
13	0	0	0	0	496	419
14	0	0	0	0	492	416
15	0	0	0	0	488	414
0	0	0	0	0	487	411
1	0	0	0	0	485	408
2	0	0	0	0	484	405
3	0	0	0	0	484	401
4	0	0	0	0	484	397
5	0	0	0	0	486	394
6	0	0	0	0	487	392
7	0	0	0	0	490	389
8	0	0	0	0	491	385
9	0	0	0	0	495	381
10	0	0	0	0	496	376
11	0	0	0	0	497	371
12	0	0	0	0	498	366
13	0	0	0	0	501	362
14	0	0	0	0	503	359
15	0	0	0	0	504	357
0	0	0	0	0	504	356
1	0	0	0	0	505	355
2	0	0	0	0	505	355
3	0	0	0	0	505	355
4	0	0	0	0	505	356
5	0	0	0	0	506	356
6	0	0	0	0	505	356
7	0	0	0	0	506	357
8	0	0	0	0	507	358
9	0	0	0	0	511	359
10	0	0	0	0	518	360
11	0	0	0	0	529	361
12	0	0	0	0	544	362
13	0	0	0	0	561	363
14	0	0	0	0	577	364
15	0	0	0	0	591	366
0	0	0	0	0	602	366
1	0	0	0	0	607	368
2	0	0	0	0	606	367
3	0	0	0	0	599	368
4	0	0	0	0	588	370
5	0	0	0	0	573	371
6	0	0	0	0	558	373
7	0	0	0	0	540	375
8	0	0	0	0	521	376
9	0	0	0	0	504	377
10	0	0	0	0	489	378
11	0	0	0	0	476	379
12	0	0	0	0	465	379
13	0	0	0	0	459	380
14	0	0	0	0	454	380
15	0	0	0	0	452	381
0	0	0	0	0	453	381
1	0	0	0	0	455	382
2	0	0	0	0	462	383
3	0	0	0	0	468	384
4	0	0	0	0	476	384
5	0	0	0	0	486	385
6	0	0	0	0	495	387
7	0	0	0	0	505	388
8	0	0	0	0	512	389
9	0	0	0	0	519	390
10	0	0	0	0	524	392
11	0	0	0	0	527	393
12	0	0	0	0	527	394
13	0	0	0	0	525	396
14	0	0	0	0	523	397
15	0	0	0	0	520	398
0	0	0	0	0	515	400
1	0	0	0	0	509	401
2	0	0	0	0	505	402
3	0	0	0	0	500	403
4	0	0	0	0	495	404
5	0	0	0	0	492	405
6	0	0	0	0	489	406
7	0	0	0	0	488	407
8	0	0	0	0	487	408
9	0	0	0	0	486	409
10	0	0	0	0	486	409
11	0	0	0	0	487	409
12	0	0	0	0	488	408
13	0	0	0	0	490	408
14	0	0	0	0	492	408
15	0	0	0	0	494	409
0	0	0	0	0	496	408
1	0	0	0	0	498	406
2	0	0	0	0	500	404
3	0	0	0	0	501	401
4	0	0	0	0	502	398
5	0	0	0	0	503	396
6	0	0	0	0	504	395
7	0	0	0	0	505	394
8	0	0	0	0	505	394
9	0	0	0	0	506	395
10	0	0	0	0	505	396
11	0	0	0	0	505	398
12	0	0	0	0	505	399
13	0	0	0	0	504	400
14	0	0	0	0	505	401
15	0	0	0	0	504	402
0	0	0	0	0	503	403
1	0	0	0	0	505	405
2	0	0	0	0	511	407
3	0	0	0	0	524	407
4	0	0	0	0	538	408
5	0	0	0	0	554	409
6	0	0	0	0	572	409
7	0	0	0	0	590	410
8	0	0	0	0	602	411
9	0	0	0	0	608	411
10	0	0	0	0	610	411
11	0	0	0	0	606	411
12	0	0	0	0	597	411
13	0	0	0	0	584	412
14	0	0	0	0	568	412
15	0	0	0	0	550	413
0	0	0	0	0	531	413
1	0	0	0	0	514	413
2	0	0	0	0	498	413
3	0	0	0	0	483	413
4	0	0	0	0	470	412
5	0	0	0	0	462	411
6	0	0	0	0	455	410
7	0	0	0	0	451	409
8	0	0	0	0	452	408
9	0	0	0	0	455	406
10	0	0	0	0	460	405
11	0	0	0	0	467	403
12	0	0	0	0	475	402
13	0	0	0	0	484	401
14	0	0	0	0	495	399
15	0	0	0	0	504	398
0	0	0	0	0	512	396
1	0	0	0	0	520	395
2	0	0	0	0	526	394
3	0	0	0	0	529	393
4	0	0	0	0	530	391
5	0	0	0	0	529	391
6	0	0	0	0	526	389
7	0	0	0	0	523	388
8	0	0	0	0	517	387
9	0	0	0	0	512	386
10	0	0	0	0	507	385
11	0	0	0	0	501	384
12	0	0	0	0	497	383
13	0	0	0	0	493	382
14	0	0	0	0	490	382
15	0	0	0	0	488	381
0	0	0	0	0	486	381
1	0	0	0	0	486	380
2	0	0	0	0	486	379
3	0	0	0	0	486	376
4	0	0	0	0	487	375
5	0	0	0	0	489	374
6	0	0	0	0	491	374
7	0	0	0	0	493	373
8	0	0	0	0	495	371
9	0	0	0	0	496	369
10	0	0	0	0	497	366
11	0	0	0	0	500	363
12	0	0	0	0	500	360
13	0	0	0	0	502	359
14	0	0	0	0	503	359
15	0	0	0	0	504	359
0	0	0	0	0	504	359
1	0	0	0	0	504	361
2	0	0	0	0	505	364
3	0	0	0	0	504	367
4	0	0	0	0	504	370
5	0	0	0	0	504	372
6	0	0	0	0	504	376
7	0	0	0	0	505	380
8	0	0	0	0	507	384
9	0	0	0	0	511	387
10	0	0	0	0	521	392
11	0	0	0	0	534	396
12	0	0	0	0	550	400
13	0	0	0	0	567	404
14	0	0	0	0	584	409
15	0	0	0	0	598	414
0	0	0	0	0	608	418
1	0	0	0	0	611	422
2	0	0	0	0	609	426
3	0	0	0	0	603	430
4	0	0	0	0	589	434
5	0	0	0	0	573	438
6	0	0	0	0	556	441
7	0	0	0	0	538	445
8	0	0	0	0	519	449
9	0	0	0	0	503	452
10	0	0	0	0	487	454
11	0	0	0	0	473	456
12	0	0	0	0	462	458
13	0	0	0	0	454	460
14	0	0	0	0	450	461
15	0	0	0	0	448	462
0	0	0	0	0	450	462
1	0	0	0	0	455	463
2	0	0	0	0	462	463
3	0	0	0	0	470	464
4	0	0	0	0	479	464
5	0	0	0	0	489	465
6	0	0	0	0	500	465
7	0	0	0	0	509	465
8	0	0	0	0	516	465
9	0	0	0	0	520	464
10	0	0	0	0	525	464
11	0	0	0	0	527	464
12	0	0	0	0	527	463
13	0	0	0	0	525	462
14	0	0	0	0	522	461
15	0	0	0	0	518	460
0	0	0	0	0	513	458
1	0	0	0	0	508	456
2	0	0	0	0	504	455
3	0	0	0	0	498	453
4	0	0	0	0	494	452
5	0	0	0	0	491	450
6	0	0	0	0	488	448
7	0	0	0	0	486	446
8	0	0	0	0	485	443
9	0	0	0	0	486	440
10	0	0	0	0	486	436
11	0	0	0	0	487	432
12	0	0	0	0	488	430
13	0	0	0	0	489	427
14	0	0	0	0	491	423
15	0	0	0	0	494	417
0	0	0	0	0	496	412
1	0	0	0	0	497	407
2	0	0	0	0	499	401
3	0	0	0	0	501	397
4	0	0	0	0	503	393
5	0	0	0	0	504	390
6	0	0	0	0	505	388
7	0	0	0	0	506	387
8	0	0	0	0	506	387
9	0	0	0	0	506	387
10	0	0	0	0	505	387
11	0	0	0	0	505	387
12	0	0	0	0	505	387
13	0	0	0	0	505	387
14	0	0	0	0	506	388
15	0	0	0	0	511	389
0	0	0	0	0	519	390
1	0	0	0	0	532	391
2	0	0	0	0	548	392
3	0	0	0	0	565	393
4	0	0	0	0	583	395
5	0	0	0	0	597	396
